year,parfam,countryname,per503,pervote,electionDate,partyname,environWeighted
2000-01-01,50,Lithuania,3.011,3.074,October 2000,Lithuanian Christian Democratic Party,9.255813999999999
2000-01-01,60,Lithuania,1.093,8.622,October 2000,Homeland Union,9.423846
2000-01-01,80,Lithuania,2.6430000000000002,4.081,October 2000,Lithuanian Peasants Party,10.786083000000001
2000-01-01,90,Lithuania,1.587,1.9469999999999998,October 2000,Election Action of Lithuania’s Poles,3.089889
2004-01-01,30,Lithuania,3.117,20.646,October 2004,Working for Lithuania,64.353582
2004-01-01,40,Lithuania,4.912,11.357999999999999,October 2004,Coalition of Rolandas Paksas ‘For Order and Justice',55.79049599999999
2004-01-01,40,Lithuania,2.571,9.189,October 2004,Liberal and Centre Union,23.624919000000002
2004-01-01,40,Lithuania,0.0,28.439,October 2004,Labour Party,0.0
2004-01-01,60,Lithuania,3.9530000000000003,14.754000000000001,October 2004,Homeland Union,58.32256200000001
2004-01-01,80,Lithuania,1.393,6.600000000000001,October 2004,Union of Peasants and New Democracy Party,9.193800000000001
2008-01-01,40,Lithuania,2.417,8.987,October 2008,Coalition Labour Party and Youth,21.721579
2008-01-01,30,Lithuania,6.2989999999999995,11.716,October 2008,Lithuanian Social Democratic Party,73.799084
2008-01-01,40,Lithuania,1.37,5.343,October 2008,Liberal and Centre Union,7.31991
2008-01-01,40,Lithuania,1.22,5.73,October 2008,Liberal Movement,6.990600000000001
2008-01-01,70,Lithuania,3.1069999999999998,12.677,October 2008,Order and Justice,39.38743899999999
2008-01-01,60,Lithuania,1.4580000000000002,19.715,October 2008,Homeland Union - Lithuanian Christian Democrats,28.744470000000003
2008-01-01,60,Lithuania,3.053,15.091,October 2008,National Resurrection Party,46.072823
2012-01-01,30,Lithuania,6.217000000000001,19.176,October 2012,Lithuanian Social Democratic Party,119.21719200000001
2012-01-01,40,Lithuania,2.819,20.694000000000003,October 2012,Labour Party,58.336386000000005
2012-01-01,40,Lithuania,3.48,8.952999999999998,October 2012,Liberal Movement,31.156439999999993
2012-01-01,70,Lithuania,3.8960000000000004,7.631,October 2012,Order and Justice,29.730376000000003
2012-01-01,60,Lithuania,1.278,15.745,October 2012,Homeland Union - Lithuanian Christian Democrats,20.12211
2012-01-01,80,Lithuania,3.475,4.05,October 2012,Lithuanian Peasant and Green Union,14.07375
2012-01-01,90,Lithuania,4.388999999999999,6.085,October 2012,Election Action of Lithuania’s Poles,26.707064999999997
2012-01-01,95,Lithuania,4.236000000000001,8.342,October 2012,The Way of Courage,35.336712000000006
2016-01-01,30,Lithuania,8.577,15.038,October 2016,Lithuanian Social Democratic Party,128.980926
2016-01-01,40,Lithuania,1.891,4.883,October 2016,Labour Party,9.233753
2016-01-01,40,Lithuania,5.711,9.449,October 2016,Liberal Movement,53.963239
2016-01-01,70,Lithuania,6.103,5.555,October 2016,Order and Justice,33.902165
2016-01-01,60,Lithuania,9.393,22.629,October 2016,Homeland Union - Lithuanian Christian Democrats,212.55419700000002
2016-01-01,80,Lithuania,9.857,22.451999999999998,October 2016,Lithuanian Peasant and Green Union,221.30936399999996
2016-01-01,90,Lithuania,8.766,5.718,October 2016,Election Action of Lithuania’s Poles,50.123988
1991-01-01,30,Poland,4.641,11.312000000000001,October 1991,Democratic Left Alliance,52.49899200000001
1991-01-01,30,Poland,0.645,,October 1991,Democratic Party,
1991-01-01,30,Poland,4.878,4.766,October 1991,Independent Self-governing Trade Union ‘Solidarity’,23.248548
1991-01-01,30,Poland,2.195,1.943,October 1991,Labour Solidarity,4.264885
1991-01-01,30,Poland,1.013,11.626,October 1991,Democratic Union,11.777137999999999
1991-01-01,40,Poland,0.0,7.066,October 1991,Liberal-Democratic Congress,0.0
1991-01-01,40,Poland,0.0,3.088,October 1991,Polish Beer-Lovers' Party,0.0
1991-01-01,40,Poland,0.0,2.128,October 1991,Union of Real Politics,0.0
1991-01-01,40,Poland,0.0,,October 1991,Polish Economic Program (Large Beer),
1991-01-01,50,Poland,0.0,2.231,October 1991,Christian Democratic Labour Party,0.0
1991-01-01,50,Poland,7.222,8.221,October 1991,Centre Citizens’ Alliance,59.37206200000001
1991-01-01,50,Poland,0.0,1.054,October 1991,Party of Christian Democrats,0.0
1991-01-01,50,Poland,7.879,,October 1991,Movement for the Republic,
1991-01-01,50,Poland,0.0,8.246,October 1991,Catholic Electoral Action,0.0
1991-01-01,70,Poland,0.0,7.081,October 1991,Confederation for an Independent Poland,0.0
1991-01-01,70,Poland,0.0,0.21899999999999997,October 1991,Polish Western Union,0.0
1991-01-01,70,Poland,16.949,0.444,October 1991,Party X,7.525356
1991-01-01,80,Poland,0.0,5.162000000000001,October 1991,Peasant Accord,0.0
1991-01-01,80,Poland,10.267999999999999,8.184000000000001,October 1991,Polish Peasants' Party,84.033312
1991-01-01,90,Poland,0.0,0.337,October 1991,Movement for the Autonomy of Silesia,0.0
1991-01-01,90,Poland,0.0,1.111,October 1991,German Minority,0.0
1993-01-01,30,Poland,5.263,20.405,September 1993,Democratic Left Alliance,107.391515
1993-01-01,30,Poland,3.738,7.285,September 1993,Union of Labour,27.23133
1993-01-01,30,Poland,0.0,10.59,September 1993,Democratic Union,0.0
1993-01-01,70,Poland,4.651,5.766,September 1993,Confederation for an Independent Poland,26.817666
1993-01-01,80,Poland,4.0,15.398,September 1993,Polish Peasants' Party,61.592
1993-01-01,95,Poland,1.081,5.412000000000001,September 1993,Non-Party Bloc in Support of Reforms,5.850372000000001
1993-01-01,90,Poland,0.0,0.44,September 1993,German Minority,0.0
1997-01-01,30,Poland,0.735,27.133000000000003,September 1997,Democratic Left Alliance,19.942755000000002
1997-01-01,30,Poland,1.579,4.742,September 1997,Union of Labour,7.487617999999999
1997-01-01,40,Poland,0.166,13.367,September 1997,Freedom Union,2.218922
1997-01-01,50,Poland,3.7230000000000003,33.827,September 1997,Electoral Action ‘Solidarity',125.937921
1997-01-01,40,Poland,0.325,5.555,September 1997,Movement for the Reconstruction of Poland,1.805375
1997-01-01,80,Poland,6.944,7.306,September 1997,Polish Peasants' Party,50.732864
1997-01-01,90,Poland,0.0,0.39,September 1997,German Minority,0.0
2001-01-01,30,Poland,5.388,41.04,September 2001,Coalion of the Democratic Left Alliance and the Union of Labour,221.12351999999998
2001-01-01,40,Poland,1.7109999999999999,12.683,September 2001,Civic Platform,21.700612999999997
2001-01-01,60,Poland,1.168,9.501,September 2001,Law and Justice,11.097167999999998
2001-01-01,80,Poland,0.0,10.198,September 2001,Self-Defence of the Polish Republic,0.0
2001-01-01,50,Poland,0.0,7.875,September 2001,League of Polish Families,0.0
2001-01-01,80,Poland,4.348,8.977,September 2001,Polish Peasants' Party,39.031996
2001-01-01,90,Poland,0.0,0.363,September 2001,German Minority,0.0
2005-01-01,30,Poland,10.0,11.311,September 2005,Democratic Left Alliance,113.11
2005-01-01,40,Poland,6.205,24.136999999999997,September 2005,Civic Platform,149.770085
2005-01-01,60,Poland,3.514,26.987,September 2005,Law and Justice,94.83231799999999
2005-01-01,80,Poland,10.23,11.414000000000001,September 2005,Self-Defence of the Polish Republic,116.76522000000001
2005-01-01,50,Poland,0.0,7.968999999999999,September 2005,League of Polish Families,0.0
2005-01-01,80,Poland,6.897,6.96,September 2005,Polish Peasants' Party,48.00312
2005-01-01,90,Poland,0.0,0.292,September 2005,German Minority,0.0
2007-01-01,30,Poland,0.988,13.152000000000001,October 2007,Left and Democrats,12.994176000000001
2007-01-01,40,Poland,1.09,41.512,October 2007,Civic Platform,45.24808
2007-01-01,60,Poland,1.038,32.111,October 2007,Law and Justice,33.331218
2007-01-01,80,Poland,0.5750000000000001,8.906000000000002,October 2007,Polish Peasants' Party,5.120950000000002
2007-01-01,90,Poland,0.0,0.201,October 2007,German Minority,0.0
2011-01-01,30,Poland,5.3389999999999995,8.242,October 2011,Democratic Left Alliance,44.004038
2011-01-01,40,Poland,0.833,39.179,October 2011,Civic Platform,32.636107
2011-01-01,60,Poland,2.241,29.89,October 2011,Law and Justice,66.98349
2011-01-01,40,Poland,1.224,10.017999999999999,October 2011,Palikot's Movement,12.262031999999998
2011-01-01,80,Poland,2.553,8.362,October 2011,Polish Peasants' Party,21.348186
2011-01-01,90,Poland,6.667000000000001,0.195,October 2011,German Minority,1.3000650000000002
2015-01-01,40,Poland,2.461,24.088,October 2015,Civic Platform,59.280568
2015-01-01,60,Poland,2.688,37.575,October 2015,Law and Justice,101.00160000000001
2015-01-01,40,Poland,1.48,7.601,October 2015,Modern,11.24948
2015-01-01,70,Poland,2.6489999999999996,8.809000000000003,October 2015,Kukiz'15,23.335041000000004
2015-01-01,80,Poland,4.749,5.131,October 2015,Polish Peasants' Party,24.367119
2015-01-01,90,Poland,4.587,0.18100000000000002,October 2015,German Minority,0.8302470000000001
1990-01-01,10,Romania,0.0,2.6180000000000003,May 1990,Ecological Movement of Romania,0.0
1990-01-01,10,Romania,1.22,1.694,May 1990,Romanian Ecological Party,2.06668
1990-01-01,30,Romania,1.6669999999999998,66.313,May 1990,National Salvation Front,110.54377099999999
1990-01-01,20,Romania,15.625,1.046,May 1990,Romanian Socialist Democratic Party,16.34375
1990-01-01,30,Romania,5.66,0.5329999999999999,May 1990,Romanian Social Democratic Party,3.01678
1990-01-01,40,Romania,1.114,6.415,May 1990,National Liberal Party,7.146310000000001
1990-01-01,50,Romania,2.062,2.563,May 1990,Christian Democratic National Peasants’ Party,5.284906
1990-01-01,50,Romania,0.0,,May 1990,National Democratic Party,
1990-01-01,50,Romania,3.509,,May 1990,Romanian Democratic Front from Timisoara,
1990-01-01,50,Romania,1.754,0.48100000000000004,May 1990,Democratic Group of the Centre,0.843674
1990-01-01,70,Romania,1.695,,May 1990,Romanian National Unity Party,
1990-01-01,70,Romania,2.459,,May 1990,Republican Party,
1990-01-01,70,Romania,2.077,2.122,May 1990,Romanian Unity Alliance,4.407394
1990-01-01,80,Romania,3.7739999999999996,1.83,May 1990,Democratic Agrarian Party of Romania,6.90642
1990-01-01,90,Romania,2.096,7.234,May 1990,Hungarian Democratic Alliance of Romania,15.162464
1992-01-01,30,Romania,0.0,10.187999999999999,September 1992,National Salvation Front,0.0
1992-01-01,20,Romania,2.588,27.717,September 1992,Democratic National Salvation Front,71.731596
1992-01-01,50,Romania,4.913,20.01,September 1992,Democratic Convention of Romania,98.30913000000001
1992-01-01,70,Romania,0.0,7.717000000000001,September 1992,Romanian National Unity Party,0.0
1992-01-01,70,Romania,1.9869999999999999,3.898,September 1992,Greater Romania Party,7.7453259999999995
1992-01-01,20,Romania,5.682,3.036,September 1992,Socialist Labour Party,17.250552000000003
1992-01-01,80,Romania,3.7739999999999996,2.9989999999999997,September 1992,Democratic Agrarian Party of Romania,11.318225999999997
1992-01-01,90,Romania,1.389,7.457000000000001,September 1992,Hungarian Democratic Alliance of Romania,10.357773000000002
1996-01-01,20,Romania,0.0,21.766,November 1996,Party of Social Democracy of Romania,0.0
1996-01-01,30,Romania,0.0,12.927999999999999,November 1996,Social Democratic Union,0.0
1996-01-01,50,Romania,0.0,30.169,November 1996,Democratic Convention of Romania,0.0
1996-01-01,70,Romania,0.0,4.3580000000000005,November 1996,Romanian National Unity Party,0.0
1996-01-01,70,Romania,0.0,4.465,November 1996,Greater Romania Party,0.0
1996-01-01,90,Romania,0.808,6.6400000000000015,November 1996,Hungarian Democratic Alliance of Romania,5.365120000000002
2000-01-01,30,Romania,0.705,7.0329999999999995,November 2000,Democratic Party,4.958264999999999
2000-01-01,20,Romania,0.18600000000000003,36.611,November 2000,Social Democratic Pole of Romania,6.809646000000001
2000-01-01,40,Romania,1.0070000000000001,6.894,November 2000,National Liberal Party,6.942258000000001
2000-01-01,70,Romania,0.0,19.485,November 2000,Greater Romania Party,0.0
2000-01-01,90,Romania,1.354,6.797999999999999,November 2000,Hungarian Democratic Alliance of Romania,9.204492
2004-01-01,98,Romania,0.0,36.8,November 2004,National Union PSR+PUR,0.0
2004-01-01,40,Romania,1.94,31.5,November 2004,Justice and Truth Alliance,61.11
2004-01-01,70,Romania,1.85,12.924000000000001,November 2004,Greater Romania Party,23.909400000000005
2004-01-01,90,Romania,2.62,6.165,November 2004,Hungarian Democratic Alliance of Romania,16.1523
2008-01-01,98,Romania,3.37,33.099000000000004,November 2008,Social Democratic Party + Conservative Party Alliance,111.54363000000002
2008-01-01,40,Romania,0.0,18.6,November 2008,National Liberal Party,0.0
2008-01-01,50,Romania,1.12,32.364000000000004,November 2008,Democratic Liberal Party,36.24768000000001
2008-01-01,90,Romania,3.05,6.2,November 2008,Hungarian Democratic Alliance of Romania,18.91
2012-01-01,30,Romania,0.779,58.63,December 2012,Social Liberal Union,45.67277000000001
2012-01-01,60,Romania,0.0,16.508,December 2012,Right Romania Alliance,0.0
2012-01-01,90,Romania,2.114,5.1370000000000005,December 2012,Hungarian Democratic Alliance of Romania,10.859618000000001
2012-01-01,70,Romania,0.0,13.992,December 2012,People's Party - Dan Dianconescu,0.0
2016-01-01,20,Romania,0.22399999999999998,45.476000000000006,December 2016,Social Democratic Party,10.186624
2016-01-01,40,Romania,0.0,5.625,December 2016,Alliance of Liberals and Democrats,0.0
2016-01-01,40,Romania,0.0,20.041,December 2016,National Liberal Party,0.0
2016-01-01,40,Romania,0.19,8.871,December 2016,Save Romania Union,1.6854900000000002
2016-01-01,50,Romania,1.256,5.348,December 2016,People's Movement Party,6.7170879999999995
2016-01-01,90,Romania,0.0,6.186,December 2016,Hungarian Democratic Alliance of Romania,0.0
1990-01-01,10,Slovakia,2.353,3.49,June 1990,Green Party of Slovakia,8.21197
1990-01-01,30,Slovakia,5.031000000000001,13.35,June 1990,Party of the Democratic Left,67.16385000000001
1990-01-01,40,Slovakia,3.2089999999999996,4.4,June 1990,Democratic Party,14.1196
1990-01-01,40,Slovakia,2.432,29.35,June 1990,Public Against Violence,71.3792
1990-01-01,50,Slovakia,1.235,19.21,June 1990,Christian Democratic Movement,23.72435
1990-01-01,70,Slovakia,1.9609999999999999,13.94,June 1990,Slovak National Party,27.336339999999996
1990-01-01,90,Slovakia,3.509,8.66,June 1990,Coalition of Coexistence and the Hungarian Christian-Democratic Movement,30.38794
1992-01-01,30,Slovakia,4.225,14.702,June 1992,Party of the Democratic Left,62.11595
1992-01-01,40,Slovakia,5.085,,June 1992,Alliance of Democrats of the Slovak Republic,
1992-01-01,50,Slovakia,1.9080000000000001,8.887,June 1992,Christian Democratic Movement,16.956396
1992-01-01,70,Slovakia,0.26899999999999996,7.934,June 1992,Slovak National Party,2.1342459999999996
1992-01-01,70,Slovakia,9.756,37.26,June 1992,Movement for a Democratic Slovakia,363.50856
1992-01-01,90,Slovakia,5.164,,June 1992,Coexistence,
1992-01-01,90,Slovakia,3.509,7.425,June 1992,Coalition of Coexistence and the Hungarian Christian-Democratic Movement,26.054325
1994-01-01,20,Slovakia,4.965,7.349,September 1994,Workers’ Association of Slovakia,36.487785
1994-01-01,30,Slovakia,11.321,10.415999999999999,September 1994,Common Choice,117.91953599999998
1994-01-01,40,Slovakia,2.878,8.571,September 1994,Democratic Union of Slovakia,24.667338
1994-01-01,50,Slovakia,5.556,10.085,September 1994,Christian Democratic Movement,56.03226000000001
1994-01-01,70,Slovakia,0.924,5.403,September 1994,Slovak National Party,4.992372
1994-01-01,70,Slovakia,4.319,34.968,September 1994,Movement for a Democratic Slovakia,151.026792
1994-01-01,70,Slovakia,3.8789999999999996,,September 1994,National Democratic Party - New Alternative,
1994-01-01,90,Slovakia,2.43,,September 1994,Coexistence,
1994-01-01,90,Slovakia,1.754,10.187000000000001,September 1994,Hungarian Coalition,17.867998000000004
1994-01-01,90,Slovakia,0.8130000000000001,,September 1994,Hungarian Christian Democratic Movement,
1994-01-01,90,Slovakia,2.02,,September 1994,Hungarian Civic Party,
1998-01-01,30,Slovakia,5.077,14.662,September 1998,Party of the Democratic Left,74.438974
1998-01-01,40,Slovakia,1.8259999999999998,8.018,September 1998,Party of Civic Understanding,14.640868
1998-01-01,50,Slovakia,2.742,26.331,September 1998,Slovak Democratic Coalition,72.199602
1998-01-01,70,Slovakia,2.351,9.075,September 1998,Slovak National Party,21.335324999999997
1998-01-01,70,Slovakia,1.048,27.004,September 1998,Movement for a Democratic Slovakia,28.300192000000003
1998-01-01,90,Slovakia,3.588,9.128,September 1998,Party of the Hungarian Coalition,32.751264
2002-01-01,30,Slovakia,3.497,1.3619999999999999,September 2002,Party of the Democratic Left,4.762913999999999
2002-01-01,20,Slovakia,1.071,6.326000000000001,September 2002,Communist Party of Slovakia,6.775146000000001
2002-01-01,30,Slovakia,0.633,13.464,September 2002,Direction-Social Democracy,8.522712
2002-01-01,40,Slovakia,0.664,8.011000000000001,September 2002,Alliance of the New Citizen,5.319304000000001
2002-01-01,50,Slovakia,0.439,8.25,September 2002,Christian Democratic Movement,3.62175
2002-01-01,50,Slovakia,1.651,15.094000000000001,September 2002,Slovak Democratic and Christian Union,24.920194000000002
2002-01-01,70,Slovakia,0.0,19.502,September 2002,Movement for a Democratic Slovakia,0.0
2002-01-01,90,Slovakia,4.532,11.167,September 2002,Party of the Hungarian Coalition,50.608844
2006-01-01,30,Slovakia,14.725,29.142,June 2006,Direction-Social Democracy,429.11595
2006-01-01,50,Slovakia,1.22,8.312,June 2006,Christian Democratic Movement,10.14064
2006-01-01,50,Slovakia,1.463,18.358,June 2006,Slovak Democratic and Christian Union - Democartic Party,26.857754000000003
