index,parfam,countryname,per503,pervote,electionDate,partyname,environWeighted,parfamName
2010-01-01,10,Cyprus,3.2039999999999997,1.946,2006-05-01,Ecological and Environmental Movement,6.234983999999999,ECO
2011-01-01,10,Cyprus,3.696,2.215,2011-05-01,Ecological and Environmental Movement,8.186639999999999,ECO
2012-01-01,10,Cyprus,3.696,2.215,2011-05-01,Ecological and Environmental Movement,8.186639999999999,ECO
2013-01-01,10,Cyprus,3.696,2.215,2011-05-01,Ecological and Environmental Movement,8.186639999999999,ECO
2014-01-01,10,Cyprus,3.696,2.215,2011-05-01,Ecological and Environmental Movement,8.186639999999999,ECO
2015-01-01,10,Cyprus,3.696,2.215,2011-05-01,Ecological and Environmental Movement,8.186639999999999,ECO
2016-01-01,10,Cyprus,4.056,4.812,2016-05-01,Movement of Ecologists - Citizens' Cooperation,19.517472,ECO
2017-01-01,10,Cyprus,4.056,4.812,2016-05-01,Movement of Ecologists - Citizens' Cooperation,19.517472,ECO
2018-01-01,10,Cyprus,4.056,4.812,2016-05-01,Movement of Ecologists - Citizens' Cooperation,19.517472,ECO
2019-01-01,10,Cyprus,4.056,4.812,2016-05-01,Movement of Ecologists - Citizens' Cooperation,19.517472,ECO
2020-01-01,10,Cyprus,4.056,4.812,2016-05-01,Movement of Ecologists - Citizens' Cooperation,19.517472,ECO
1996-01-01,30,Cyprus,2.063,33.0,1996-05-01,Progressive Party of the Working People,68.07900000000001,SOC
1997-01-01,30,Cyprus,2.063,33.0,1996-05-01,Progressive Party of the Working People,68.07900000000001,SOC
1998-01-01,30,Cyprus,2.063,33.0,1996-05-01,Progressive Party of the Working People,68.07900000000001,SOC
1999-01-01,30,Cyprus,2.063,33.0,1996-05-01,Progressive Party of the Working People,68.07900000000001,SOC
2000-01-01,30,Cyprus,2.063,33.0,1996-05-01,Progressive Party of the Working People,68.07900000000001,SOC
2001-01-01,30,Cyprus,3.347,35.2,2001-05-01,Progressive Party of the Working People,117.8144,SOC
2002-01-01,30,Cyprus,3.347,35.2,2001-05-01,Progressive Party of the Working People,117.8144,SOC
2003-01-01,30,Cyprus,3.347,35.2,2001-05-01,Progressive Party of the Working People,117.8144,SOC
2004-01-01,30,Cyprus,3.347,35.2,2001-05-01,Progressive Party of the Working People,117.8144,SOC
2005-01-01,30,Cyprus,3.347,35.2,2001-05-01,Progressive Party of the Working People,117.8144,SOC
2006-01-01,30,Cyprus,4.506,31.125999999999998,2006-05-01,Progressive Party of the Working People,140.253756,SOC
2007-01-01,30,Cyprus,4.506,31.125999999999998,2006-05-01,Progressive Party of the Working People,140.253756,SOC
2008-01-01,30,Cyprus,4.506,31.125999999999998,2006-05-01,Progressive Party of the Working People,140.253756,SOC
2009-01-01,30,Cyprus,4.506,31.125999999999998,2006-05-01,Progressive Party of the Working People,140.253756,SOC
2010-01-01,30,Cyprus,4.506,31.125999999999998,2006-05-01,Progressive Party of the Working People,140.253756,SOC
2011-01-01,30,Cyprus,3.0189999999999997,32.669000000000004,2011-05-01,Progressive Party of the Working People,98.627711,SOC
2012-01-01,30,Cyprus,3.0189999999999997,32.669000000000004,2011-05-01,Progressive Party of the Working People,98.627711,SOC
2013-01-01,30,Cyprus,3.0189999999999997,32.669000000000004,2011-05-01,Progressive Party of the Working People,98.627711,SOC
2014-01-01,30,Cyprus,3.0189999999999997,32.669000000000004,2011-05-01,Progressive Party of the Working People,98.627711,SOC
2015-01-01,30,Cyprus,3.0189999999999997,32.669000000000004,2011-05-01,Progressive Party of the Working People,98.627711,SOC
2016-01-01,30,Cyprus,14.152999999999999,25.671,2016-05-01,Progressive Party of the Working People,363.321663,SOC
2017-01-01,30,Cyprus,14.152999999999999,25.671,2016-05-01,Progressive Party of the Working People,363.321663,SOC
2018-01-01,30,Cyprus,14.152999999999999,25.671,2016-05-01,Progressive Party of the Working People,363.321663,SOC
2019-01-01,30,Cyprus,14.152999999999999,25.671,2016-05-01,Progressive Party of the Working People,363.321663,SOC
2020-01-01,30,Cyprus,14.152999999999999,25.671,2016-05-01,Progressive Party of the Working People,363.321663,SOC
1996-01-01,30,Cyprus,3.998,8.13,1996-05-01,United Democratic Union of Cyprus,32.50374000000001,SOC
2001-01-01,30,Cyprus,4.075,6.61,2001-05-01,United Democratic Union of Cyprus,26.93575,SOC
2006-01-01,30,Cyprus,8.767000000000001,8.913,2006-05-01,United Democratic Union of Cyprus,78.140271,SOC
2011-01-01,30,Cyprus,10.48,8.926,2011-05-01,United Democratic Union of Cyprus,93.54448000000001,SOC
2016-01-01,30,Cyprus,2.02,6.185,2016-05-01,United Democratic Union of Cyprus,12.4937,SOC
2016-01-01,30,Cyprus,1.7409999999999999,6.0089999999999995,2016-05-01,Citizens' Alliance,10.461669,SOC
1996-01-01,40,Cyprus,6.329,,1996-05-01,Liberal Party,,LIB
1997-01-01,40,Cyprus,6.329,,1996-05-01,Liberal Party,,LIB
1998-01-01,40,Cyprus,6.329,,1996-05-01,Liberal Party,,LIB
1999-01-01,40,Cyprus,6.329,,1996-05-01,Liberal Party,,LIB
2000-01-01,40,Cyprus,6.329,,1996-05-01,Liberal Party,,LIB
2001-01-01,40,Cyprus,3.342,15.05,2001-05-01,Democratic Party,50.2971,LIB
2002-01-01,40,Cyprus,3.342,15.05,2001-05-01,Democratic Party,50.2971,LIB
2003-01-01,40,Cyprus,3.342,15.05,2001-05-01,Democratic Party,50.2971,LIB
2004-01-01,40,Cyprus,3.342,15.05,2001-05-01,Democratic Party,50.2971,LIB
2005-01-01,40,Cyprus,3.342,15.05,2001-05-01,Democratic Party,50.2971,LIB
2006-01-01,40,Cyprus,11.235999999999999,17.92,2006-05-01,Democratic Party,201.34912,LIB
2007-01-01,40,Cyprus,11.235999999999999,17.92,2006-05-01,Democratic Party,201.34912,LIB
2008-01-01,40,Cyprus,11.235999999999999,17.92,2006-05-01,Democratic Party,201.34912,LIB
2009-01-01,40,Cyprus,11.235999999999999,17.92,2006-05-01,Democratic Party,201.34912,LIB
2010-01-01,40,Cyprus,11.235999999999999,17.92,2006-05-01,Democratic Party,201.34912,LIB
2011-01-01,40,Cyprus,7.692,15.76,2011-05-01,Democratic Party,121.22592,LIB
2012-01-01,40,Cyprus,7.692,15.76,2011-05-01,Democratic Party,121.22592,LIB
2013-01-01,40,Cyprus,7.692,15.76,2011-05-01,Democratic Party,121.22592,LIB
2014-01-01,40,Cyprus,7.692,15.76,2011-05-01,Democratic Party,121.22592,LIB
2015-01-01,40,Cyprus,7.692,15.76,2011-05-01,Democratic Party,121.22592,LIB
2016-01-01,40,Cyprus,3.846,14.492,2016-05-01,Democratic Party,55.736232,LIB
2017-01-01,40,Cyprus,3.846,14.492,2016-05-01,Democratic Party,55.736232,LIB
2018-01-01,40,Cyprus,3.846,14.492,2016-05-01,Democratic Party,55.736232,LIB
2019-01-01,40,Cyprus,3.846,14.492,2016-05-01,Democratic Party,55.736232,LIB
2020-01-01,40,Cyprus,3.846,14.492,2016-05-01,Democratic Party,55.736232,LIB
1996-01-01,40,Cyprus,4.178999999999999,16.43,1996-05-01,Democratic Party,68.66096999999999,LIB
1996-01-01,40,Cyprus,1.5330000000000001,3.69,1996-05-01,Free Democrats Movement,5.6567700000000025,LIB
2006-01-01,40,Cyprus,5.54,5.746,2006-05-01,European Party,31.83284,LIB
2011-01-01,40,Cyprus,5.556,3.883,2011-05-01,European Party,21.573948,LIB
2016-01-01,60,Cyprus,5.051,5.242999999999999,2016-05-01,Solidarity Movement,26.482393,CON
2017-01-01,60,Cyprus,5.051,5.242999999999999,2016-05-01,Solidarity Movement,26.482393,CON
2018-01-01,60,Cyprus,5.051,5.242999999999999,2016-05-01,Solidarity Movement,26.482393,CON
2019-01-01,60,Cyprus,5.051,5.242999999999999,2016-05-01,Solidarity Movement,26.482393,CON
2020-01-01,60,Cyprus,5.051,5.242999999999999,2016-05-01,Solidarity Movement,26.482393,CON
1996-01-01,70,Cyprus,3.359,34.47,1996-05-01,Democratic Coalition,115.78473,NAT
1997-01-01,70,Cyprus,3.359,34.47,1996-05-01,Democratic Coalition,115.78473,NAT
1998-01-01,70,Cyprus,3.359,34.47,1996-05-01,Democratic Coalition,115.78473,NAT
1999-01-01,70,Cyprus,3.359,34.47,1996-05-01,Democratic Coalition,115.78473,NAT
2000-01-01,70,Cyprus,3.359,34.47,1996-05-01,Democratic Coalition,115.78473,NAT
2001-01-01,70,Cyprus,2.438,34.48,2001-05-01,Democratic Coalition,84.06224,NAT
2002-01-01,70,Cyprus,2.438,34.48,2001-05-01,Democratic Coalition,84.06224,NAT
2003-01-01,70,Cyprus,2.438,34.48,2001-05-01,Democratic Coalition,84.06224,NAT
2004-01-01,70,Cyprus,2.438,34.48,2001-05-01,Democratic Coalition,84.06224,NAT
2005-01-01,70,Cyprus,2.438,34.48,2001-05-01,Democratic Coalition,84.06224,NAT
2006-01-01,70,Cyprus,3.472,30.344,2006-05-01,Democratic Coalition,105.354368,NAT
2007-01-01,70,Cyprus,3.472,30.344,2006-05-01,Democratic Coalition,105.354368,NAT
2008-01-01,70,Cyprus,3.472,30.344,2006-05-01,Democratic Coalition,105.354368,NAT
2009-01-01,70,Cyprus,3.472,30.344,2006-05-01,Democratic Coalition,105.354368,NAT
2010-01-01,70,Cyprus,3.472,30.344,2006-05-01,Democratic Coalition,105.354368,NAT
2011-01-01,70,Cyprus,1.205,34.278,2011-05-01,Democratic Coalition,41.304990000000004,NAT
2012-01-01,70,Cyprus,1.205,34.278,2011-05-01,Democratic Coalition,41.304990000000004,NAT
2013-01-01,70,Cyprus,1.205,34.278,2011-05-01,Democratic Coalition,41.304990000000004,NAT
2014-01-01,70,Cyprus,1.205,34.278,2011-05-01,Democratic Coalition,41.304990000000004,NAT
2015-01-01,70,Cyprus,1.205,34.278,2011-05-01,Democratic Coalition,41.304990000000004,NAT
2016-01-01,70,Cyprus,3.469,30.685,2016-05-01,Democratic Coalition,106.446265,NAT
2017-01-01,70,Cyprus,3.469,30.685,2016-05-01,Democratic Coalition,106.446265,NAT
2018-01-01,70,Cyprus,3.469,30.685,2016-05-01,Democratic Coalition,106.446265,NAT
2019-01-01,70,Cyprus,3.469,30.685,2016-05-01,Democratic Coalition,106.446265,NAT
2020-01-01,70,Cyprus,3.469,30.685,2016-05-01,Democratic Coalition,106.446265,NAT
2016-01-01,70,Cyprus,0.0,3.7110000000000003,2016-05-01,National Popular Front,0.0,NAT
2010-01-01,10,Hungary,10.467,4.15,2010-04-01,Politics Can Be Different,43.43805,ECO
2011-01-01,10,Hungary,10.467,4.15,2010-04-01,Politics Can Be Different,43.43805,ECO
2012-01-01,10,Hungary,10.467,4.15,2010-04-01,Politics Can Be Different,43.43805,ECO
2013-01-01,10,Hungary,10.467,4.15,2010-04-01,Politics Can Be Different,43.43805,ECO
2014-01-01,10,Hungary,11.876,5.273,2014-04-01,Politics Can Be Different,62.622147999999996,ECO
2015-01-01,10,Hungary,11.876,5.273,2014-04-01,Politics Can Be Different,62.622147999999996,ECO
2016-01-01,10,Hungary,11.876,5.273,2014-04-01,Politics Can Be Different,62.622147999999996,ECO
2017-01-01,10,Hungary,11.876,5.273,2014-04-01,Politics Can Be Different,62.622147999999996,ECO
2018-01-01,10,Hungary,3.471,7.055,2018-04-01,Politics Can Be Different,24.487905,ECO
2019-01-01,10,Hungary,3.471,7.055,2018-04-01,Politics Can Be Different,24.487905,ECO
2020-01-01,10,Hungary,3.471,7.055,2018-04-01,Politics Can Be Different,24.487905,ECO
2014-01-01,20,Hungary,9.225,2.742,2014-04-01,Democratic Coalition,25.29495,LEF
2015-01-01,20,Hungary,9.225,2.742,2014-04-01,Democratic Coalition,25.29495,LEF
2016-01-01,20,Hungary,9.225,2.742,2014-04-01,Democratic Coalition,25.29495,LEF
2017-01-01,20,Hungary,9.225,2.742,2014-04-01,Democratic Coalition,25.29495,LEF
2018-01-01,20,Hungary,13.055,1.787,2018-04-01,Dialogue for Hungary,23.329285,LEF
2019-01-01,20,Hungary,13.055,1.787,2018-04-01,Dialogue for Hungary,23.329285,LEF
2020-01-01,20,Hungary,13.055,1.787,2018-04-01,Dialogue for Hungary,23.329285,LEF
2014-01-01,20,Hungary,11.225999999999999,2.057,2014-04-01,Together 2014 -Dialogue for Hungary Electoral Alliance,23.091882,LEF
2018-01-01,20,Hungary,7.4860000000000015,5.376,2018-04-01,Democratic Coalition,40.244736,LEF
2018-01-01,20,Hungary,4.973,0.655,2018-04-01,Together 2014 -Dialogue for Hungary Electoral Alliance,3.257315,LEF
1990-01-01,30,Hungary,6.204,10.895,1990-03-01,Hungarian Socialist Party,67.59258,SOC
1991-01-01,30,Hungary,6.204,10.895,1990-03-01,Hungarian Socialist Party,67.59258,SOC
1992-01-01,30,Hungary,6.204,10.895,1990-03-01,Hungarian Socialist Party,67.59258,SOC
1993-01-01,30,Hungary,6.204,10.895,1990-03-01,Hungarian Socialist Party,67.59258,SOC
1994-01-01,30,Hungary,5.0169999999999995,32.99,1994-05-01,Hungarian Socialist Party,165.51083,SOC
1995-01-01,30,Hungary,5.0169999999999995,32.99,1994-05-01,Hungarian Socialist Party,165.51083,SOC
1996-01-01,30,Hungary,5.0169999999999995,32.99,1994-05-01,Hungarian Socialist Party,165.51083,SOC
1997-01-01,30,Hungary,5.0169999999999995,32.99,1994-05-01,Hungarian Socialist Party,165.51083,SOC
1998-01-01,30,Hungary,7.3770000000000024,33.51,1998-05-01,Hungarian Socialist Party,247.20327000000003,SOC
1999-01-01,30,Hungary,7.3770000000000024,33.51,1998-05-01,Hungarian Socialist Party,247.20327000000003,SOC
2000-01-01,30,Hungary,7.3770000000000024,33.51,1998-05-01,Hungarian Socialist Party,247.20327000000003,SOC
2001-01-01,30,Hungary,7.3770000000000024,33.51,1998-05-01,Hungarian Socialist Party,247.20327000000003,SOC
2002-01-01,30,Hungary,0.0,42.053000000000004,2002-04-01,Hungarian Socialist Party,0.0,SOC
2003-01-01,30,Hungary,0.0,42.053000000000004,2002-04-01,Hungarian Socialist Party,0.0,SOC
2004-01-01,30,Hungary,0.0,42.053000000000004,2002-04-01,Hungarian Socialist Party,0.0,SOC
2005-01-01,30,Hungary,0.0,42.053000000000004,2002-04-01,Hungarian Socialist Party,0.0,SOC
2006-01-01,30,Hungary,12.922,48.19,2006-04-01,Hungarian Socialist Party,622.71118,SOC
2007-01-01,30,Hungary,12.922,48.19,2006-04-01,Hungarian Socialist Party,622.71118,SOC
2008-01-01,30,Hungary,12.922,48.19,2006-04-01,Hungarian Socialist Party,622.71118,SOC
2009-01-01,30,Hungary,12.922,48.19,2006-04-01,Hungarian Socialist Party,622.71118,SOC
2010-01-01,30,Hungary,4.8,15.28,2010-04-01,Hungarian Socialist Party,73.344,SOC
2011-01-01,30,Hungary,4.8,15.28,2010-04-01,Hungarian Socialist Party,73.344,SOC
2012-01-01,30,Hungary,4.8,15.28,2010-04-01,Hungarian Socialist Party,73.344,SOC
2013-01-01,30,Hungary,4.8,15.28,2010-04-01,Hungarian Socialist Party,73.344,SOC
2014-01-01,30,Hungary,11.593,19.88,2014-04-01,Hungarian Socialist Party,230.46884,SOC
2015-01-01,30,Hungary,11.593,19.88,2014-04-01,Hungarian Socialist Party,230.46884,SOC
2016-01-01,30,Hungary,11.593,19.88,2014-04-01,Hungarian Socialist Party,230.46884,SOC
2017-01-01,30,Hungary,11.593,19.88,2014-04-01,Hungarian Socialist Party,230.46884,SOC
2018-01-01,30,Hungary,9.687,10.124,2018-04-01,Hungarian Socialist Party,98.071188,SOC
2019-01-01,30,Hungary,9.687,10.124,2018-04-01,Hungarian Socialist Party,98.071188,SOC
2020-01-01,30,Hungary,9.687,10.124,2018-04-01,Hungarian Socialist Party,98.071188,SOC
1990-01-01,30,Hungary,9.259,2.1180000000000003,1990-03-01,Hungarian Social Democratic Party,19.610562000000005,SOC
1994-01-01,30,Hungary,6.395,0.6,1994-05-01,Hungarian Social Democratic Party,3.8369999999999997,SOC
2006-01-01,30,Hungary,12.297,,2006-04-01,Hungarian Social Democratic Party,,SOC
2010-01-01,30,Hungary,7.5470000000000015,0.08,2010-04-01,Hungarian Social Democratic Party,0.6037600000000002,SOC
1990-01-01,40,Hungary,3.2260000000000004,21.396,1990-03-01,Alliance of Free Democrats,69.02349600000001,LIB
1991-01-01,40,Hungary,3.2260000000000004,21.396,1990-03-01,Alliance of Free Democrats,69.02349600000001,LIB
1992-01-01,40,Hungary,3.2260000000000004,21.396,1990-03-01,Alliance of Free Democrats,69.02349600000001,LIB
1993-01-01,40,Hungary,3.2260000000000004,21.396,1990-03-01,Alliance of Free Democrats,69.02349600000001,LIB
1994-01-01,40,Hungary,1.754,19.738,1994-05-01,Alliance of Free Democrats,34.620452,LIB
1995-01-01,40,Hungary,1.754,19.738,1994-05-01,Alliance of Free Democrats,34.620452,LIB
1996-01-01,40,Hungary,1.754,19.738,1994-05-01,Alliance of Free Democrats,34.620452,LIB
1997-01-01,40,Hungary,1.754,19.738,1994-05-01,Alliance of Free Democrats,34.620452,LIB
1998-01-01,40,Hungary,1.153,7.71,1998-05-01,Alliance of Free Democrats,8.88963,LIB
1999-01-01,40,Hungary,1.153,7.71,1998-05-01,Alliance of Free Democrats,8.88963,LIB
2000-01-01,40,Hungary,1.153,7.71,1998-05-01,Alliance of Free Democrats,8.88963,LIB
2001-01-01,40,Hungary,1.153,7.71,1998-05-01,Alliance of Free Democrats,8.88963,LIB
2002-01-01,40,Hungary,12.937000000000001,5.574,2002-04-01,Alliance of Free Democrats,72.110838,LIB
2003-01-01,40,Hungary,12.937000000000001,5.574,2002-04-01,Alliance of Free Democrats,72.110838,LIB
2004-01-01,40,Hungary,12.937000000000001,5.574,2002-04-01,Alliance of Free Democrats,72.110838,LIB
2005-01-01,40,Hungary,12.937000000000001,5.574,2002-04-01,Alliance of Free Democrats,72.110838,LIB
2006-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2007-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2008-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2009-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2010-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2011-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2012-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2013-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2014-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2015-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2016-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2017-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2018-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2019-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
2020-01-01,40,Hungary,9.141,4.66,2006-04-01,Alliance of Free Democrats,42.59706,LIB
1990-01-01,50,Hungary,0.0,22.894000000000002,1990-03-01,Hungarian Democratic Forum,0.0,CHR
1991-01-01,50,Hungary,0.0,22.894000000000002,1990-03-01,Hungarian Democratic Forum,0.0,CHR
1992-01-01,50,Hungary,0.0,22.894000000000002,1990-03-01,Hungarian Democratic Forum,0.0,CHR
1993-01-01,50,Hungary,0.0,22.894000000000002,1990-03-01,Hungarian Democratic Forum,0.0,CHR
1994-01-01,50,Hungary,0.47100000000000003,11.735999999999999,1994-05-01,Hungarian Democratic Forum,5.5276559999999995,CHR
1995-01-01,50,Hungary,0.47100000000000003,11.735999999999999,1994-05-01,Hungarian Democratic Forum,5.5276559999999995,CHR
1996-01-01,50,Hungary,0.47100000000000003,11.735999999999999,1994-05-01,Hungarian Democratic Forum,5.5276559999999995,CHR
1997-01-01,50,Hungary,0.47100000000000003,11.735999999999999,1994-05-01,Hungarian Democratic Forum,5.5276559999999995,CHR
1998-01-01,50,Hungary,0.493,2.85,1998-05-01,Hungarian Democratic Forum,1.40505,CHR
1999-01-01,50,Hungary,0.493,2.85,1998-05-01,Hungarian Democratic Forum,1.40505,CHR
2000-01-01,50,Hungary,0.493,2.85,1998-05-01,Hungarian Democratic Forum,1.40505,CHR
2001-01-01,50,Hungary,0.493,2.85,1998-05-01,Hungarian Democratic Forum,1.40505,CHR
2002-01-01,50,Hungary,4.86,,2002-04-01,Hungarian Democratic Forum,,CHR
2003-01-01,50,Hungary,4.86,,2002-04-01,Hungarian Democratic Forum,,CHR
2004-01-01,50,Hungary,4.86,,2002-04-01,Hungarian Democratic Forum,,CHR
2005-01-01,50,Hungary,4.86,,2002-04-01,Hungarian Democratic Forum,,CHR
2006-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2007-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2008-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2009-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2010-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2011-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2012-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2013-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2014-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2015-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2016-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
2017-01-01,50,Hungary,3.467,2.85,2006-04-01,Hungarian Democratic Forum,9.88095,CHR
